Time,Amplitude,F_Sampling
0.0164,2.3744780863008232,nan
0.0165,2.3507303895546787,nan
0.0166,2.327165082610067,nan
0.0167,2.3037864113644737,nan
0.016800000000000002,2.280598601254912,nan
0.016900000000000002,2.2576058568618365,nan
0.017,2.2348123615142743,nan
0.0171,2.212222276896882,nan
0.0172,2.1898397426596405,nan
0.0173,2.167668876028861,nan
0.017400000000000002,2.145713771420251,nan
0.0175,2.123978500054677,nan
0.0176,2.102467109575393,nan
0.0177,2.081183623667381,nan
0.0178,2.0601320416795392,nan
0.0179,2.039316338248396,nan
0.018000000000000002,2.018740462924078,nan
0.0181,1.998408339799183,nan
0.0182,1.9783238671393129,nan
0.0183,1.9584909170159488,nan
0.0184,1.9389133349423258,nan
0.018500000000000003,1.9195949395110716,nan
0.018600000000000002,1.9005395220342844,nan
0.0187,1.8817508461867023,nan
0.0188,1.863232647650742,nan
0.0189,1.8449886337640766,nan
0.019,1.8270224831703663,nan
0.019100000000000002,1.8093378454720073,nan
0.019200000000000002,1.791938340885451,nan
0.0193,1.7748275598998458,nan
0.0194,1.7580090629376945,nan
0.0195,1.7414863800182836,nan
0.0196,1.7252630104244102,nan
0.019700000000000002,1.7093424223713112,nan
0.0198,1.6937280526784013,nan
0.0199,1.6784233064444098,nan
0.02,1.6634315567248112,nan
0.0201,1.6487561442121597,nan
0.020200000000000003,1.6344003769198814,nan
0.020300000000000002,1.6203675298684703,nan
0.0204,1.6066608447746722,nan
0.0205,1.593283529744197,nan
0.0206,1.580238758966932,nan
0.0207,1.567529672415219,nan
0.020800000000000003,1.5551593755457378,nan
0.020900000000000002,1.5431309390039707,nan
0.021,1.5314473983318355,nan
0.0211,1.520111753678966,nan
0.0212,1.5091269695166774,nan
0.0213,1.4984959743551771,nan
0.021400000000000002,1.4882216604644816,nan
0.021500000000000002,1.478306883598112,nan
0.0216,1.4687544627201143,nan
0.0217,1.4595671797358287,nan
0.0218,1.4507477792255519,nan
0.0219,1.4422989681815643,nan
0.022000000000000002,1.4342234157490035,nan
0.0221,1.4265237529696622,nan
0.0222,1.4192025725292865,nan
0.0223,1.412262428508702,nan
0.0224,1.4057058361380226,nan
0.022500000000000003,1.3995352715543543,nan
0.022600000000000002,1.3937531715634361,nan
0.0227,1.3883619334044068,nan
0.0228,1.3833639145181493,nan
0.0229,1.3787614323196156,nan
0.023,1.3745567639733474,nan
0.023100000000000002,1.37075214617265,nan
0.023200000000000002,1.3673497749227748,nan
0.0233,1.3643518053273866,nan
0.0234,1.361760351378745,nan
0.0235,1.3595774857519163,nan
0.0236,1.357805239602364,nan
0.023700000000000002,1.3564456023672893,nan
0.0238,1.355500521571054,nan
0.0239,1.3549719026340634,nan
0.024,1.3548616086854093,nan
0.0241,1.355171460379685,nan
0.024200000000000003,1.3559032357172778,nan
0.024300000000000002,1.3570586698685094,nan
0.0244,1.3586394550019572,nan
0.0245,1.3606472401163132,nan
0.0246,1.3630836308761731,nan
0.0247,1.36595018945198,nan
0.024800000000000003,1.3692484343636222,nan
0.024900000000000002,1.3729798403279605,nan
0.025,1.3771458381105588,nan
0.0251,1.3817478143811237,nan
0.0252,1.3867871115729118,nan
0.0253,1.3922650277463555,nan
0.025400000000000002,1.3981828164564645,nan
0.025500000000000002,1.4045416866242233,nan
0.0256,1.411342802412236,nan
0.0257,1.4185872831041793,nan
0.0258,1.4262762029883076,nan
0.025900000000000003,1.4344105912452165,nan
0.026000000000000002,1.4429914318394372,nan
0.0261,1.4520196634151485,nan
0.0262,1.461496179196148,nan
0.0263,1.4714218268896802,nan
0.0264,1.4817974085944576,nan
0.026500000000000003,1.492623680712866,nan
0.026600000000000002,1.5039013538671782,nan
0.0267,1.515631092819882,nan
0.0268,1.5278135163982687,nan
0.0269,1.540449197423034,nan
0.027,1.5535386626410261,nan
0.027100000000000003,1.5670823926622583,nan
0.027200000000000002,1.5810808219009473,nan
0.0273,1.5955343385207592,nan
0.0274,1.6104432843842647,nan
0.0275,1.6258079550065139,nan
0.027600000000000003,1.641628599512767,nan
0.027700000000000002,1.6579054206004922,nan
0.027800000000000002,1.6746385745054528,nan
0.0279,1.6918281709720242,nan
0.028,1.7094742732277002,nan
0.0281,1.7275768979617911,nan
0.028200000000000003,1.7461360153082761,nan
0.028300000000000002,1.7651515488329155,nan
0.0284,1.784623375524503,nan
0.0285,1.80455132579034,nan
0.0286,1.8249351834559153,nan
0.0287,1.845774685768749,nan
0.028800000000000003,1.8670695234064696,nan
0.028900000000000002,1.8888193404890734,nan
0.029,1.911023734595364,nan
0.0291,1.933682256783635,nan
0.0292,1.9567944116164697,nan
0.029300000000000003,1.9803596571898017,nan
0.029400000000000003,2.004377405166144,nan
0.029500000000000002,2.0288470208119658,nan
0.0296,2.053767823039294,nan
0.0297,2.079139084451519,nan
0.0298,2.104960031393275,nan
0.029900000000000003,2.1312298440045794,nan
0.030000000000000002,2.157947656279153,nan
0.030100000000000002,2.1851125561267937,nan
0.0302,2.212723585440002,nan
0.0303,2.2407797401647676,nan
0.0304,2.2692799703753783,nan
0.030500000000000003,2.298223180353494,nan
0.030600000000000002,2.3276082286713335,nan
0.0307,2.3574339282788883,nan
0.0308,2.387699046595335,nan
0.0309,2.418402305604612,nan
0.031,2.449542381954904,nan
0.031100000000000003,2.481117907062386,nan
0.031200000000000002,2.513127467219071,nan
0.0313,2.545569603704516,nan
0.031400000000000004,2.578442812901804,nan
0.0315,2.6117455464175565,nan
0.0316,2.645476211205815,nan
0.0317,2.6796331696961224,nan
0.0318,2.7142147399256573,nan
0.031900000000000005,2.7492191956751504,nan
0.032,2.7846447666089835,nan
0.032100000000000004,2.820489638419342,nan
0.0322,2.856751952974003,nan
0.0323,2.893429808468552,nan
0.0324,2.9305212595820564,nan
0.0325,2.9680243176370538,nan
0.032600000000000004,3.005936950763226,nan
0.0327,3.0442570840651992,nan
0.0328,3.0829825997938873,nan
0.0329,3.1221113375220004,nan
0.033,3.1616410943234454,nan
0.033100000000000004,3.201569624956208,nan
0.0332,3.241894642049416,nan
0.0333,3.2826138162941874,nan
0.0334,3.323724776637916,nan
0.0335,3.365225110482885,nan
0.033600000000000005,3.407112363888075,nan
0.0337,3.4493840417750805,nan
0.033800000000000004,3.492037608137773,nan
0.0339,3.5350704862552877,nan
0.034,3.578480058909101,nan
0.0341,3.6222636686035234,nan
0.0342,3.66641861779012,nan
0.034300000000000004,3.7109421690952717,nan
0.0344,3.7558315455517888,nan
0.0345,3.8010839308340687,nan
0.0346,3.8466964694963917,nan
0.0347,3.8926662672154424,nan
0.034800000000000005,3.9389903910356363,nan
0.0349,3.9856658696184413,nan
0.035,4.032689693495173,nan
0.0351,4.080058815322787,nan
0.0352,4.127770150143629,nan
0.035300000000000005,4.175820575648261,nan
0.0354,4.2242069324420095,nan
0.035500000000000004,4.2729260243143425,nan
0.0356,4.321974618512059,nan
0.0357,4.371349446015796,nan
0.0358,4.4210472018192855,nan
0.0359,4.471064545212699,nan
0.036000000000000004,4.521398100068409,nan
0.0361,4.572044455130499,nan
0.0362,4.623000164307499,nan
0.0363,4.6742617469677565,nan
0.0364,4.725825688238443,nan
0.036500000000000005,4.777688439307703,nan
0.0366,4.829846417729347,nan
0.0367,4.882296007731195,nan
0.0368,4.935033560526089,nan
0.0369,4.9880553946262625,nan
0.037000000000000005,5.041357796160104,nan
0.0371,5.09493701919239,nan
0.037200000000000004,5.148789286047444,nan
0.0373,5.202910787634584,nan
0.0374,5.257297683777338,nan
0.0375,5.311946103544568,nan
0.0376,5.366852145585021,nan
0.037700000000000004,5.4220118784646685,nan
0.0378,5.477421341006185,nan
0.0379,5.533076542631741,nan
0.038,5.58897346370848,nan
0.0381,5.645108055896047,nan
0.038200000000000005,5.7014762424973995,nan
0.0383,5.75807391881181,nan
0.038400000000000004,5.814896952490852,nan
0.0385,5.871941183896132,nan
0.0386,5.92920242646057,nan
0.038700000000000005,5.986676467051092,nan
0.0388,6.044359066334465,nan
0.038900000000000004,6.1022459591455185,nan
0.039,6.16033285485711,nan
0.0391,6.21861543775305,nan
0.0392,6.277089367403329,nan
0.0393,6.33575027904099,nan
0.039400000000000004,6.394593783941844,nan
0.0395,6.453615469806424,nan
0.0396,6.512810901143424,nan
0.0397,6.5721756196559395,nan
0.0398,6.631705144629821,nan
0.039900000000000005,6.691394973323388,nan
0.04,6.75124058135988,nan
0.040100000000000004,6.811237423121892,nan
0.0402,6.871380932147071,nan
0.0403,6.9316665215264495,nan
0.040400000000000005,6.9920895843046456,nan
0.0405,7.052645493881251,nan
0.040600000000000004,7.113329604414695,nan
0.0407,7.174137251227926,nan
0.0408,7.235063751215124,nan
0.0409,7.296104403250827,nan
0.041,7.357254488600731,nan
0.041100000000000005,7.418509271333422,nan
0.0412,7.47986399873442,nan
0.0413,7.541313901721793,nan
0.0414,7.602854195262567,nan
0.0415,7.664480078791362,nan
0.041600000000000005,7.726186736630473,nan
0.0417,7.787969338410646,nan
0.041800000000000004,7.849823039493962,nan
0.0419,7.911742981398053,nan
0.042,7.9737242922209095,nan
0.042100000000000005,8.035762087067665,nan
0.0422,8.097851468478627,nan
0.042300000000000004,8.159987526857751,nan
0.0424,8.222165340903008,nan
0.0425,8.28437997803788,nan
0.0426,8.346626494843159,nan
0.0427,8.408899937490563,nan
0.042800000000000005,8.471195342177321,nan
0.0429,8.533507735560999,nan
0.043000000000000003,8.595832135195966,nan
0.0431,8.658163549970778,nan
0.0432,8.720496980545626,nan
0.043300000000000005,8.78282741979136,nan
0.0434,8.845149853229277,nan
0.043500000000000004,8.907459259470873,nan
0.0436,8.969750610659048,nan
0.0437,9.032018872909966,nan
0.0438,9.09425900675475,nan
0.0439,9.156465967582538,nan
0.044000000000000004,9.218634706084025,nan
0.0441,9.280760168694787,nan
0.0442,9.342837298039782,nan
0.0443,9.404861033378287,nan
0.0444,9.466826311048441,nan
0.044500000000000005,9.528728064912881,nan
0.0446,9.590561226804674,nan
0.044700000000000004,9.65232072697275,nan
0.0448,9.714001494528315,nan
0.0449,9.775598457891425,nan
0.045000000000000005,9.837106545236955,nan
0.0451,9.8985206849414,nan
0.045200000000000004,9.959835806029783,nan
0.0453,10.021046838621757,nan
0.0454,10.082148714378503,nan
0.0455,10.143136366949527,nan
0.0456,10.204004732418625,nan
0.045700000000000005,10.264748749750439,nan
0.0458,10.325363361236867,nan
0.0459,10.385843512942465,nan
0.046,10.446184155150366,nan
0.0461,10.506380242807888,nan
0.046200000000000005,10.566426735971065,nan
0.0463,10.626318600249533,nan
0.046400000000000004,10.686050807251025,nan
0.0465,10.74561833502463,nan
0.0466,10.805016168504322,nan
0.046700000000000005,10.864239299951969,nan
0.0468,10.923282729398977,nan
0.046900000000000004,10.98214146508811,nan
0.047,11.040810523914645,nan
0.0471,11.09928493186606,nan
0.0472,11.157559724461791,nan
0.0473,11.215629947192165,nan
0.047400000000000005,11.273490655955815,nan
0.0475,11.331136917496973,nan
0.0476,11.388563809841898,nan
0.0477,11.445766422733588,nan
0.0478,11.502739858066334,nan
0.047900000000000005,11.559479230319226,nan
0.048,11.615979666987892,nan
0.048100000000000004,11.672236309015888,nan
0.0482,11.728244311225,nan
0.0483,11.783998842743602,nan
0.048400000000000006,11.839495087434607,nan
0.0485,11.89472824432216,nan
0.048600000000000004,11.949693528016315,nan
0.0487,12.004386169137181,nan
0.0488,12.058801414737665,nan
0.0489,12.11293452872416,nan
0.049,12.166780792276489,nan
0.049100000000000005,12.220335504266433,nan
0.0492,12.273593981674015,nan
0.049300000000000004,12.326551560002983,nan
0.0494,12.379203593694724,nan
0.0495,12.43154545653986,nan
0.049600000000000005,12.483572542088902,nan
0.0497,12.53528026406125,nan
0.049800000000000004,12.586664056751733,nan
0.0499,12.63771937543616,nan
0.05,12.68844169677501,nan
0.050100000000000006,12.738826519214678,nan
0.0502,12.788869363387498,nan
0.050300000000000004,12.838565772509904,nan
0.0504,12.887911312777959,nan
0.0505,12.936901573761624,nan
0.0506,12.985532168797,nan
0.0507,13.033798735375878,nan
0.050800000000000005,13.081696935533884,nan
0.0509,13.129222456236537,nan
0.051000000000000004,13.176371009762475,nan
0.0511,13.223138334085206,nan
0.0512,13.269520193252625,nan
0.051300000000000005,13.315512377763644,nan
0.0514,13.361110704943222,nan
0.051500000000000004,13.406311019315048,nan
0.0516,13.45110919297128,nan
0.0517,13.495501125940539,nan
0.051800000000000006,13.539482746553483,nan
0.0519,13.583050011805327,nan
0.052000000000000005,13.626198907716535,nan
0.0521,13.66892544969098,nan
0.0522,13.711225682870957,nan
0.0523,13.753095682490288,nan
0.0524,13.794531554224761,nan
0.052500000000000005,13.8355294345394,nan
0.0526,13.87608549103364,nan
0.052700000000000004,13.916195922783825,nan
0.0528,13.955856960682388,nan
0.0529,13.99506486777489,nan
0.053000000000000005,14.033815939594255,nan
0.0531,14.072106504491625,nan
0.053200000000000004,14.109932923964958,nan
0.0533,14.147291592984754,nan
0.0534,14.184178940316304,nan
0.053500000000000006,14.220591428839613,nan
0.0536,14.25652555586632,nan
0.053700000000000005,14.291977853453123,nan
0.0538,14.326944888712726,nan
0.0539,14.361423264121743,nan
0.054,14.395409617825017,nan
0.0541,14.428900623937357,nan
0.054200000000000005,14.461892992842184,nan
0.0543,14.494383471486467,nan
0.054400000000000004,14.52636884367307,nan
0.0545,14.557845930349824,nan
0.0546,14.588811589894934,nan
0.054700000000000006,14.619262718399606,nan
0.0548,14.649196249947398,nan
0.054900000000000004,14.678609156889799,nan
0.055,14.707498450118972,nan
0.0551,14.735861179337114,nan
0.055200000000000006,14.763694433322016,nan
0.0553,14.79099534018967,nan
0.055400000000000005,14.817761067653475,nan
0.0555,14.843988823279501,nan
0.055600000000000004,14.869675854738821,nan
0.0557,14.894819450056268,nan
0.0558,14.919416937855303,nan
0.055900000000000005,14.943465687599765,nan
0.056,14.966963109832072,nan
0.056100000000000004,14.989906656407419,nan
0.0562,15.012293820724818,nan
0.0563,15.034122137954496,nan
0.056400000000000006,15.055389185261276,nan
0.0565,15.07609258202471,nan
0.056600000000000004,15.096229990055477,nan
0.0567,15.115799113807796,nan
0.0568,15.134797700588434,nan
0.056900000000000006,15.153223540761996,nan
0.057,15.171074467952128,nan
0.057100000000000005,15.18834835923927,nan
0.0572,15.205043135354675,nan
0.057300000000000004,15.221156760870223,nan
0.0574,15.236687244384802,nan
0.0575,15.251632638706827,nan
0.057600000000000005,15.265991041032581,nan
0.0577,15.279760593121045,nan
0.057800000000000004,15.292939481464767,nan
0.0579,15.305525937456618,nan
0.058,15.317518237552868,nan
0.058100000000000006,15.32891470343235,nan
0.0582,15.33971370215141,nan
0.058300000000000005,15.349913646295182,nan
0.0584,15.35951299412486,nan
0.0585,15.368510249720748,nan
0.058600000000000006,15.376903963121588,nan
0.0587,15.38469273045984,nan
0.058800000000000005,15.391875194092714,nan
0.0589,15.39845004272945,nan
0.059000000000000004,15.40441601155446,nan
0.0591,15.409771882346295,nan
0.0592,15.414516483592696,nan
0.059300000000000005,15.418648690601593,nan
0.0594,15.422167425607817,nan
0.059500000000000004,15.425071657875925,nan
0.0596,15.42736040379887,nan
0.0597,15.42903272699245,nan
0.059800000000000006,15.430087738385765,nan
0.0599,15.43052459630754,nan
0.060000000000000005,15.430342506568174,nan
0.0601,15.429540722537801,nan
0.060200000000000004,15.428118545220164,nan
0.0603,15.426075323322227,nan
0.0604,15.423410453319748,nan
0.060500000000000005,15.420123379518671,nan
0.0606,15.416213594112222,nan
0.060700000000000004,15.411680637233962,nan
0.0608,15.406524097006624,nan
0.0609,15.400743609586677,nan
0.061000000000000006,15.39433885920478,nan
0.0611,15.387309578202055,nan
0.061200000000000004,15.37965554706205,nan
0.0613,15.371376594438615,nan
0.0614,15.362472597179508,nan
0.061500000000000006,15.35294348034581,nan
0.0616,15.34278921722712,nan
0.061700000000000005,15.332009829352554,nan
0.0618,15.320605386497515,nan
0.061900000000000004,15.30857600668627,nan
0.062,15.295921856190276,nan
0.0621,15.282643149522332,nan
0.062200000000000005,15.268740149426517,nan
0.0623,15.254213166863854,nan
0.062400000000000004,15.239062560993846,nan
0.0625,15.223288739151762,nan
0.0626,15.206892156821691,nan
0.0627,15.189873317605443,nan
0.06280000000000001,15.172232773187226,nan
0.0629,15.15397112329406,nan
0.063,15.135089015652133,nan
0.0631,15.115587145938834,nan
0.0632,15.095466257730639,nan
0.06330000000000001,15.074727142446859,nan
0.0634,15.053370639289145,nan
0.0635,15.031397635176823,nan
0.0636,15.00880906467813,nan
0.0637,14.985605909937235,nan
0.06380000000000001,14.961789200597027,nan
0.0639,14.93736001371795,nan
0.064,14.912319473692538,nan
0.0641,14.886668752155796,nan
0.06420000000000001,14.860409067891611,nan
0.06430000000000001,14.833541686734936,nan
0.0644,14.806067921469786,nan
0.0645,14.777989131723348,nan
0.0646,14.749306723855838,nan
0.06470000000000001,14.720022150846237,nan
0.0648,14.690136912174157,nan
0.0649,14.659652553697477,nan
0.065,14.628570667525882,nan
0.0651,14.596892891890604,nan
0.06520000000000001,14.564620911009937,nan
0.0653,14.531756454950655,nan
0.0654,14.498301299485755,nan
0.0655,14.464257265947914,nan
0.0656,14.429626221078973,nan
0.06570000000000001,14.394410076875714,nan
0.0658,14.358610790431445,nan
0.0659,14.322230363773595,nan
0.066,14.285270843697727,nan
0.0661,14.247734321597308,nan
0.06620000000000001,14.209622933289594,nan
0.0663,14.17093885883797,nan
0.0664,14.131684322370068,nan
0.0665,14.091861591892084,nan
0.0666,14.051472979099554,nan
0.06670000000000001,14.010520839184,nan
0.0668,13.9690075706358,nan
0.0669,13.926935615043561,nan
0.067,13.884307456889461,nan
0.0671,13.84112562334078,nan
0.06720000000000001,13.797392684038115,nan
0.0673,13.753111250879481,nan
0.0674,13.708283977800743,nan
0.0675,13.662913560552795,nan
0.06760000000000001,13.617002736474607,nan
0.06770000000000001,13.570554284262787,nan
0.0678,13.523571023737786,nan
0.0679,13.476055815606195,nan
0.068,13.428011561219478,nan
0.06810000000000001,13.379441202329545,nan
0.0682,13.330347720840393,nan
0.0683,13.280734138556236,nan
0.0684,13.230603516926593,nan
0.0685,13.179958956787516,nan
0.06860000000000001,13.12880359809931,nan
0.0687,13.077140619681362,nan
0.0688,13.024973238943089,nan
0.0689,12.972304711611532,nan
0.069,12.919138331456079,nan
0.06910000000000001,12.865477430009404,nan
0.0692,12.811325376285108,nan
0.0693,12.756685576492558,nan
0.0694,12.701561473748063,nan
0.0695,12.645956547782763,nan
0.06960000000000001,12.589874314647844,nan
0.0697,12.53331832641613,nan
0.0698,12.476292170880482,nan
0.0699,12.418799471249635,nan
0.07,12.360843885840419,nan
0.07010000000000001,12.30242910776693,nan
0.0702,12.2435588646272,nan
0.0703,12.184236918186325,nan
0.0704,12.124467064056635,nan
0.07050000000000001,12.064253131375446,nan
0.07060000000000001,12.003598982479378,nan
0.0707,11.942508512575726,nan
0.0708,11.880985649411592,nan
0.0709,11.81903435293962,nan
0.07100000000000001,11.756658614980864,nan
0.0711,11.693862458885562,nan
0.0712,11.630649939190496,nan
0.0713,11.56702514127371,nan
0.0714,11.502992181007109,nan
0.07150000000000001,11.43855520440582,nan
0.0716,11.373718387274916,nan
0.0717,11.308485934854215,nan
0.0718,11.242862081459842,nan
0.0719,11.176851090123337,nan
0.07200000000000001,11.11045725222883,nan
0.0721,11.043684887147181,nan
0.0722,10.976538341867663,nan
0.0723,10.9090219906279,nan
0.0724,10.84114023454081,nan
0.07250000000000001,10.772897501219191,nan
0.0726,10.704298244398705,nan
0.0727,10.635346943557893,nan
0.0728,10.566048103536017,nan
0.0729,10.496406254149338,nan
0.07300000000000001,10.426425949804555,nan
0.0731,10.356111769110166,nan
0.0732,10.285468314486355,nan
0.0733,10.214500211772176,nan
0.0734,10.14321210983073,nan
0.07350000000000001,10.071608680152977,nan
0.0736,9.99969461645899,nan
0.0737,9.927474634297218,nan
0.0738,9.854953470642602,nan
0.07390000000000001,9.782135883492145,nan
0.07400000000000001,9.709026651458661,nan
0.0741,9.63563057336344,nan
0.0742,9.561952467826496,nan
0.0743,9.487997172855113,nan
0.07440000000000001,9.41376954543139,nan
0.0745,9.339274461097508,nan
0.0746,9.264516813539352,nan
0.0747,9.18950151416931,nan
0.0748,9.114233491706862,nan
0.07490000000000001,9.03871769175764,nan
0.075,8.962959076391787,nan
0.0751,8.886962623720196,nan
0.0752,8.81073332746936,nan
0.0753,8.73427619655563,nan
0.07540000000000001,8.657596254657438,nan
0.0755,8.580698539786264,nan
0.0756,8.503588103857123,nan
0.0757,8.426270012257142,nan
0.0758,8.348749343412969,nan
0.07590000000000001,8.271031188357847,nan
0.076,8.193120650296862,nan
0.0761,8.115022844171142,nan
0.0762,8.036742896221874,nan
0.0763,7.958285943552568,nan
0.07640000000000001,7.879657133690411,nan
0.0765,7.800861624147538,nan
0.0766,7.721904581980656,nan
0.0767,7.642791183349949,nan
0.07680000000000001,7.563526613077906,nan
0.07690000000000001,7.484116064206715,nan
0.077,7.404564737554979,nan
0.0771,7.324877841274528,nan
0.0772,7.2450605904059,nan
0.07730000000000001,7.165118206433236,nan
0.07740000000000001,7.085055916839438,nan
0.0775,7.004878954660051,nan
0.0776,6.924592558036732,nan
0.0777,6.844201969771077,nan
0.07780000000000001,6.763712436877287,nan
0.0779,6.683129210134564,nan
0.078,6.602457543639926,nan
0.0781,6.521702694360057,nan
0.0782,6.440869921682947,nan
0.07830000000000001,6.359964486970095,nan
0.0784,6.278991653107872,nan
0.0785,6.197956684058752,nan
0.0786,6.116864844413284,nan
0.0787,6.035721398941299,nan
0.07880000000000001,5.95453161214313,nan
0.0789,5.873300747801671,nan
0.079,5.792034068533786,nan
0.0791,5.710736835341898,nan
0.0792,5.629414307166466,nan
0.07930000000000001,5.548071740438001,nan
0.0794,5.4667143886293115,nan
0.0795,5.3853475018088055,nan
0.0796,5.303976326193446,nan
0.07970000000000001,5.222606103702016,nan
0.07980000000000001,5.141242071509623,nan
0.0799,5.059889461601905,nan
0.08,4.978553500329704,nan
